Weight(Pounds),Height(Inches)
122.1264,63.71439
123.3862,67.83454
133.3499,69.76942
124.9688,69.92430999999999
131.1724,67.91801
128.4838,66.6984
141.782,69.77906999999999
142.782,71.6742
150.2762,66.98924
121.9934,67.75308000000001
109.4408,66.32547
117.5158,67.91969
153.0944,70.1055
122.0501,68.18701999999999
133.0561,67.39835
115.48299999999999,68.32667
127.2358,68.9358
136.5621,70.74604000000001
114.7699,69.4708
111.5726,66.26364000000001
147.5404,69.87924
128.3906,68.79576
127.9568,67.67495
118.3443,64.39616
122.2489,69.26483
113.5241,70.07106
131.8104,63.26116
116.4141,64.94119
111.02600000000001,67.39093000000001
121.4541,66.20705
145.9248,71.29705
127.2791,67.15835
127.0386,66.7056
132.68,67.97544
117.8434,67.68927
128.2747,67.19638
135.2602,68.79805999999999
125.0373,67.08266
115.91799999999999,67.09186
134.6404,71.45669000000001
119.8691,67.22463
116.7297,65.46717
137.0875,67.12921999999999
116.194,65.47736
112.7357,69.77059
121.1097,66.17228
135.8829,67.37224
126.3473,68.62805
150.4398,70.72408
138.3508,69.31688
114.7724,66.57273
130.8788,68.71931
120.8998,67.52736
128.5186,68.69726
159.7426,70.4954
140.5952,69.13759
126.5318,67.16597
98.73281,66.41627
136.3225,68.17463000000001
121.4123,70.03089
133.8882,64.41925
132.6177,66.01521
136.1884,68.89855
114.5312,68.31548000000001
125.40700000000001,70.61415
128.1107,68.8375
122.4718,70.56704
108.3135,66.24301
118.4083,63.45049
113.9351,67.54457
142.3054,69.74138
129.1874,68.72581
140.5568,64.85369
122.4038,67.15108000000001
142.847,68.40912
164.5865,67.56548000000001
120.4445,69.08259
118.2094,66.66698000000001
125.75399999999999,67.85282
120.8673,67.30725
126.6491,69.95792
142.6115,67.73026
124.1914,68.51482
141.3167,70.8471
134.8578,69.2145
124.7167,67.63708000000001
119.8518,67.60778
122.3988,67.12369
122.6553,70.02335
124.8628,66.54555
129.2964,67.1943
101.7777,66.60911999999999
102.5002,68.33332
110.3204,66.20183
125.4748,67.93011
120.0058,66.91345
109.7758,64.06191
122.2566,67.23558
134.5132,67.53969000000001
131.4005,67.69709
127.2642,68.02931
142.3005,67.29212
123.4755,69.49786999999999
121.01100000000001,65.7309
136.9751,71.21076
138.9373,66.9118
131.5965,68.91253
120.1558,66.44951
123.5653,69.58827
117.1061,68.62844
122.7439,65.18491
129.8799,69.24981
115.5747,68.60468
141.4801,71.51413000000001
144.5497,69.54063000000001
119.4615,68.35779000000001
130.2559,69.65999000000001
127.7756,67.61739
124.9148,70.08283
127.5542,66.49564000000001
127.9094,66.65442
116.3925,66.51569
96.18308,64.39356
130.2,68.75465
133.6579,68.86452
122.5777,65.83263000000001
121.0948,66.19211
109.2297,66.76888000000001
146.1728,70.42992
119.9125,68.03804000000001
121.9002,66.79129
116.5077,69.43833000000001
108.1662,64.86268000000001
147.9151,68.98154
123.7533,68.02868000000001
130.6158,65.2271
132.6211,71.46155999999999
113.15299999999999,66.59322
133.3485,68.15321999999999
119.1058,68.44658000000001
150.0566,71.04919
106.2273,65.78283
133.6881,67.45958
129.6571,67.8368
119.4097,69.68727
148.3826,71.74579
132.5811,68.49538000000001
113.6952,64.36495
130.5105,71.14142
114.8875,65.00478000000001
103.3027,64.50076999999999
156.0008,72.95987
124.8407,68.36506
122.9904,68.27624
101.6524,65.67844000000001
135.7782,70.12434
138.5631,69.32189
116.26100000000001,67.74378
114.1656,65.95318
126.5719,68.81528
119.1382,69.05855
111.7705,64.33844
135.8472,66.8761
124.8979,69.6444
122.1664,74.8489
115.6799,67.69388000000001
119.0405,65.96554
128.8631,69.71079
138.4375,66.18589
155.8501,70.19351
129.5659,68.37324
149.2678,68.14213000000001
124.8039,67.48817
113.4278,65.01159
121.302,67.82661
147.0065,69.69715
133.4584,68.68319
124.3345,66.83955
117.8198,67.24673
113.6315,66.84304
135.4955,69.43474
145.2172,69.54554
134.7133,68.55060999999999
133.9975,66.00918
123.6567,66.83077
133.99,70.83431
133.7412,69.55046
120.0536,69.17304
123.2058,65.38354
121.0749,70.09021
125.5996,65.69418
133.9891,66.69861
132.0081,68.10745
106.465,67.39105
132.2253,69.82714
119.6461,64.31068
138.2726,69.8415
102.9535,62.35553
131.5375,66.49750999999999
137.5541,68.33709
116.1679,67.41396
131.9401,66.91292
118.1634,68.73289
131.5614,71.45173
139.4191,70.31109000000001
105.0695,67.01346
129.2885,69.22896999999999
111.6817,68.01196
134.2529,65.85082
136.3967,71.82796
117.7427,68.34026
138.1906,67.62446
141.1027,72.69153
117.4256,68.2033
125.3584,68.51085
129.2659,71.05722
115.1695,65.25686999999999
134.9707,68.2002
129.0105,68.64599
130.7954,67.42349
131.5767,67.27594
118.5795,67.09454000000001
147.7946,71.50733000000001
122.3757,65.95854
147.9148,68.25010999999999
111.6843,67.56613
109.5993,66.92149
133.4028,68.49673
116.3801,64.0014
130.1958,67.17175
118.2689,67.30570999999999
129.3739,65.70769
133.4736,68.08244
118.1795,70.39729
123.9993,64.66334
116.8399,63.24012
141.8919,69.42848000000001
130.3269,65.9637
121.2493,69.81576
122.6629,68.11235
135.255,67.45289
114.4503,64.41882
145.8354,68.96741999999999
131.9363,69.7328
129.2067,70.61988000000001
129.8583,67.56837
138.5455,68.7928
111.7652,65.09736
127.3606,70.00844000000001
124.3863,68.08785999999999
132.1941,69.60315
138.2075,67.28636999999999
121.9487,65.24439
122.9425,67.19997
128.5337,66.38181999999999
126.6633,67.74655
137.3847,66.4175
130.389,67.60891
137.6865,68.25984
141.3204,68.79987
126.1426,68.95163000000001
120.2991,68.34154000000001
114.2514,67.72124000000001
118.9215,68.20921
113.7805,66.76526
132.6351,68.6366
140.0057,68.29720999999999
128.0182,68.2458
128.8973,67.54616
108.851,66.26091
130.5024,68.11270999999999
106.8881,63.399359999999994
126.3388,67.8403
118.9164,68.80506
139.6796,70.02968
104.973,65.13161
120.4559,67.7161
129.7243,67.1657
109.92299999999999,68.69521
135.4809,69.33545
115.4541,64.55504
115.9058,68.36335
134.7904,66.07944
122.7599,66.55938
140.5765,70.35956
129.5947,65.61804000000001
145.2439,69.38423
134.6728,66.73719
133.0092,72.45968
119.206,69.71847
98.05813,65.39888
99.0744,67.47277
130.3051,69.23369
130.7951,66.75426
131.0502,69.36312
132.5006,66.18245
121.8819,67.07386
139.1262,71.3001
136.2651,68.26571
124.3172,72.07911
123.0015,67.6456
132.7665,67.61674000000001
128.0926,69.15196999999999
105.256,67.4484
145.4377,71.22882
113.665,67.60438
136.0888,65.98485
131.0973,69.76717
106.3269,65.11549000000001
131.3116,70.19345
125.4723,67.55289
120.1682,64.67323
127.5854,70.69497
107.7751,66.23246999999999
139.5173,67.18885
100.1432,66.907
126.9795,66.00505
132.8915,65.67254
140.6072,69.24303
144.0058,68.27516
139.4726,68.09536
116.1101,64.92792
119.7562,69.15111999999999
115.8133,65.38313000000001
114.5677,68.73859
139.9802,68.60514
124.2017,66.66717
137.1145,67.95844
130.1712,66.26613
96.95428000000001,66.27846
123.2547,64.39313
130.3095,66.13689000000001
125.7629,67.87257
133.9095,69.6734
136.0357,68.53936999999999
111.72200000000001,66.5197
129.9862,70.04498000000001
115.4696,67.11289000000001
121.0608,66.99225
130.5729,70.47876
132.8145,69.95913
130.5393,67.57701
146.7131,72.8443
121.3899,64.21849
124.1437,66.48124
141.1541,67.72062
126.0445,68.64234
120.3041,66.76314
136.9902,69.49226
133.2667,68.05091999999999
130.0545,69.52713
102.5237,64.27555
132.8267,69.17466999999999
111.3351,64.62583000000001
140.4072,67.40794
145.3855,68.85892
122.1607,68.54828
133.1598,69.06563
106.3978,68.36251
105.9927,66.47752
128.0201,69.51989
112.3553,66.52018000000001
138.9852,68.80924
138.8395,72.46405
128.2476,69.80386999999999
108.8633,64.87603
117.8036,67.89833
134.3019,70.23199
140.3969,69.92442
114.4926,67.00791
149.4217,69.14627
105.3225,67.57885999999999
141.1508,71.46636
142.1276,71.86969
125.6241,68.42838
134.8661,70.60481999999999
121.5932,68.13199
135.5664,66.56488
127.0394,68.75607
142.8419,66.39081
129.5028,68.91364
122.8404,67.38427
100.3788,63.69076
118.3701,67.68025
125.4018,66.17694
140.958,70.12378000000001
132.9431,64.646
122.6854,69.50107
137.7018,69.56170999999999
101.0851,67.52032
114.4831,64.03352
132.8762,68.01268
132.4508,68.93468
109.9266,64.86953000000001
117.8776,67.99399
118.9415,67.91946
118.0316,69.85576999999999
124.5559,65.94400999999999
113.8987,65.63288
123.4257,68.3927
124.0449,67.48819
120.786,64.60633
130.1595,66.08834
127.9662,66.4968
121.9957,67.08504
117.7142,68.25743
132.7148,69.04887
146.4574,69.60629
133.6214,72.33364
123.0562,66.9724
124.787,68.17712
138.7086,68.75583
129.7161,69.46166
149.3115,70.68998
153.27700000000002,68.58014
114.3648,64.3262
124.0148,69.10625999999999
121.2997,69.75128000000001
134.2615,70.19514000000001
133.0454,67.59318
124.7625,66.03545
134.8569,68.68117
129.0761,67.78179
145.5716,73.59392
145.4599,70.63103000000001
116.8298,66.85983
141.2064,68.39327
133.2217,70.04701999999999
144.3195,71.59998
135.0866,68.90635
129.2246,70.48193
119.2096,67.39237
122.5699,65.69442
137.7469,66.75278
144.2014,68.57037
139.9906,68.39399
140.968,73.46216
117.3282,65.82405
122.6477,70.301
99.60932,64.06894
128.8647,68.4954
136.1203,69.57026
126.4529,67.70214
128.5694,68.36174
127.38600000000001,67.36554
135.2937,67.16471
114.6211,62.93166
131.7825,67.53769
134.7612,69.28626
132.5079,64.87171
131.07399999999998,69.31165
129.4453,67.52165
124.4768,67.58136
139.7271,70.9089
109.2654,65.1007
161.4436,70.71056
133.2151,66.51066
121.3587,67.23029
119.2235,67.77124
135.0473,68.84495
116.6705,65.73931999999999
113.9957,66.51948
137.2072,68.31792
130.3331,68.80103000000001
130.2489,68.30917
128.4936,69.40605
117.7972,68.39531
154.6366,70.85386
133.8643,70.94761
109.8113,66.98585
121.2725,69.26705
121.1701,67.20175
144.9415,72.88866999999999
135.247,68.32625
108.9518,64.98122
125.5583,67.19909
138.4765,70.84942
123.2046,69.46635
119.2598,63.55164
116.2966,65.42432
133.1258,65.0319
119.7698,67.93338
133.5415,67.68815
138.2173,67.5314
93.4895,64.42529
102.2394,67.97247
136.1838,67.63379
144.7622,71.31381
120.9484,67.01063
118.5005,62.87311
136.5389,69.63006999999999
120.5822,68.1929
128.8613,68.63927
127.5607,67.58981
116.9769,68.02518
113.7813,64.81039
121.7782,68.48504
144.1367,70.72339000000001
142.9777,66.02176
129.3261,69.40968000000001
113.6996,65.98735
139.205,68.54966999999999
131.9704,67.62250999999999
146.3799,71.83145
110.1037,67.84408
113.5514,66.92813000000001
103.6644,66.7219
142.5115,71.29851
122.0414,68.22468
120.7131,68.38333
107.6722,70.88611
114.4462,67.73461999999999
126.5235,68.13243
142.8062,68.37598
105.8383,66.14545
144.0613,70.55274
111.5773,65.59897
107.4236,63.622330000000005
132.2909,69.0911
104.5502,66.72984
104.4308,65.25758
116.5963,64.14990999999999
133.6869,68.09779
118.6172,69.3629
121.4563,67.94031
117.374,67.50856
112.4584,65.40046
118.9012,69.08622
127.0149,68.85197
156.6047,71.49172
120.8272,67.76365
133.1484,67.52166
139.9332,71.47445
130.1037,67.83678
141.4612,66.14494
135.3925,70.84459
124.5089,67.69221999999999
121.6957,67.91282
122.7997,68.03726
119.4823,66.78068
116.6285,65.89909
112.0675,64.16934
138.6191,67.12818
124.7073,67.62532
123.53,66.67924000000001
123.382,68.68160999999999
108.7205,66.281
124.5872,69.75296
121.1387,70.46449
148.5683,68.03278
117.3751,68.33465
116.9776,65.35887
129.4925,69.70612
132.1774,69.49069
134.4956,68.02798
135.0043,68.48906
115.4643,67.5243
125.2258,68.50899
114.3986,66.1002
134.3642,68.80637
133.5623,68.8758
134.1383,68.51775
142.3934,65.84849
124.6849,68.68597
145.0456,71.18881
126.6246,65.76944
142.3354,68.2166
123.5117,67.08886
134.9165,67.77076
129.1442,69.02275
116.2096,65.94546
128.2417,69.12615
134.9502,66.02105999999999
119.5183,66.51569
124.5517,69.34307
123.2584,67.43349
133.0437,69.55259000000001
150.4496,70.84812
111.8791,67.61
134.7468,68.39891999999999
117.7951,71.14826
122.4347,68.2516
138.0165,67.04366999999999
141.003,70.15303
129.4355,69.0289
119.0638,66.72332
131.2304,67.32409
122.8004,70.39966
130.5432,67.02973
137.8448,67.34376
116.4106,69.97556999999999
136.7318,66.90827
122.2427,67.70778
124.6016,66.1129
131.9522,67.25105
138.9499,67.02015
125.6464,67.04791999999999
91.26068000000001,67.66363
136.702,67.03174
123.3024,68.69784
124.5172,67.8052
133.3037,68.01263
118.1935,68.64444
114.4764,65.26581
116.7349,67.32677
124.7451,68.91006999999999
125.2837,68.37168
134.4502,65.0196
133.0408,70.12037
115.2416,66.67496
132.6382,69.1102
128.1246,68.66771999999999
134.9267,68.18199
119.1674,65.19464
121.6717,71.23578
115.801,68.34718000000001
132.6973,67.57739000000001
129.6126,65.97161
138.4174,70.67615
128.9056,66.47145
131.6974,67.80923
133.3359,68.27656999999999
117.9982,66.55309
144.891,67.55559000000001
136.0577,68.77248
140.4934,66.8421
134.9917,68.01878
121.0529,70.51899
128.4389,68.50756
140.4059,69.06336999999999
132.5041,67.00921
123.1228,67.06349
157.7481,72.75144
139.877,69.12921999999999
121.2363,68.16479
137.2977,68.92478
108.3347,64.18630999999999
113.8593,67.65455
109.2132,64.20566
144.7086,71.38764
152.4923,67.44234
114.544,66.97412
131.2653,68.38172
138.2211,67.07585999999999
117.9183,67.29369
117.0603,67.92182
138.8565,63.404030000000006
133.3623,67.08851999999999
134.4838,69.64553000000001
120.4781,64.35791
125.1696,68.51708
127.9232,68.44108
128.8125,68.7819
120.986,64.58578
119.8695,63.835359999999994
136.9369,70.32481999999999
116.5084,67.85001
130.93200000000002,68.79538000000001
109.587,65.45098
118.0379,66.25434
123.0314,68.37827
127.8876,69.66832
113.9349,64.72896999999999
132.8384,69.89743
143.4398,68.17956
133.381,68.46206
120.48899999999999,69.2736
123.3152,66.37489000000001
113.0626,68.74367
134.3626,69.86285
123.3988,69.10937
116.1397,68.42441
141.5293,72.12761
124.156,68.14931999999999
125.4026,67.54127
113.0308,68.03554
133.1753,70.02535
116.0773,67.71775
140.2511,69.11726999999999
111.7273,66.87642
127.9519,64.0197
124.0298,68.64432
120.245,68.66485
121.1997,66.89401
119.8895,68.01522
132.9447,69.11662
147.6963,70.10355
121.8474,68.27428
116.0327,70.78829
123.6671,71.2069
126.6126,66.91254
112.8264,66.9929
112.9256,65.8839
144.0689,70.86609
146.5458,66.98612
116.3515,67.83128
133.2817,68.22832
113.765,68.34193
131.9176,71.39877
118.3992,68.0984
133.4835,66.43119
115.914,66.97412
105.8284,69.0616
140.9219,69.01035999999999
150.7636,70.78151
115.6658,65.36771999999999
113.471,64.72761
124.4965,70.42725
123.0197,68.3559
147.8209,68.42975
117.198,71.76925
138.0011,69.4379
121.4941,67.77463
131.9709,69.6475
109.4539,64.38452
95.20215999999999,65.75638000000001
111.5392,65.28708
119.1959,66.43890999999999
128.1073,66.09501
118.3939,68.65369
138.9947,68.24975
128.0027,65.69038
130.5875,70.46814
119.3691,63.768809999999995
134.5331,68.08104
128.4548,69.43039
110.721,66.88928
121.2978,67.6327
118.2455,69.91327
116.7547,66.5111
131.9956,66.50243
124.0166,66.53339
116.3968,66.74375
120.1313,70.18221
124.2312,74.01942
134.901,69.7404
102.8575,68.43760999999999
111.2475,66.27818
124.1615,68.67509
147.0279,68.99911
134.5927,65.89875
118.0366,71.59803000000001
127.49600000000001,66.96963000000001
111.7443,66.80858
142.7732,74.16797
137.5541,70.85914
118.8063,67.08497
140.9463,70.28184
108.3859,66.61129
124.6696,67.04825
123.5134,67.73694
104.5822,66.98252
137.2813,71.56445
136.2602,70.95408
124.4191,68.48326
110.6226,68.23732
123.0091,68.38756
121.9653,64.39846999999999
121.0482,68.08398000000001
145.3057,70.92696
136.2203,69.27087
134.5987,67.82856
127.2445,66.9821
110.5447,68.02886
128.0249,65.79575
99.99409,63.93234
136.4886,67.9255
126.1272,68.6582
136.4157,69.05564
122.7388,68.87387
131.2806,67.83511999999999
129.1298,67.2625
137.2853,66.95761999999999
125.0373,69.29564
130.5773,68.28036
123.5755,66.63354
130.3465,68.93596
128.5607,65.86538
118.2564,65.1748
121.2899,68.91171999999999
107.4615,67.61697
133.2571,66.08009
122.1635,66.51049
120.5632,66.8782
123.8781,66.92519
121.1621,69.92655
130.7432,68.71714
142.625,67.85684
131.3468,70.05502
146.0231,69.7812
126.0077,63.73814
116.9304,64.68881
131.6799,67.79536
116.3739,63.20626
127.6185,65.52686
136.6209,66.40671
117.7404,65.31203000000001
139.9804,71.49315
130.4507,66.1986
115.1738,68.40111999999999
129.8237,66.44678
140.7135,71.32203
139.6238,67.49767
123.587,68.02869
134.9732,70.23876
115.3877,68.29965
122.1147,66.99259
124.6396,68.81676999999999
135.1775,66.83136999999999
116.1417,66.82673
140.3166,71.2453
115.8979,68.82601
143.9545,65.60842
126.2249,68.34366999999999
127.9311,65.94714
106.3258,68.24127
149.7435,71.2464
145.8766,68.46136
106.5113,65.64829
138.6687,68.27951999999999
141.6232,68.75545
133.5081,70.27076
124.8608,66.09963
124.4974,68.94779
146.5188,70.90905
121.21700000000001,70.97634000000001
136.5605,70.30843
116.3762,67.26935
127.8471,65.87821
113.4835,66.24642
128.5274,67.99861999999999
130.6209,69.626
120.6458,67.36171
129.7829,70.20770999999999
116.8005,67.34701
132.6737,65.97508
137.6262,69.35961
141.1026,68.02363000000001
135.9892,68.96921
123.3621,67.97944
132.2248,69.81421999999999
135.4564,65.87122
120.6984,66.33294000000001
161.8532,71.01048
142.3814,71.00224
129.0328,70.04585
119.9302,67.29594
117.5375,66.82918000000001
106.3248,67.73325
119.7384,66.91329
123.3383,66.35313000000001
137.8164,70.49070999999999
134.4689,70.1338
125.7165,68.23051
131.8467,70.06267
125.6815,68.85085
114.7871,71.10476
126.7719,68.27914
123.1233,66.60755
111.4887,68.23846
109.7752,68.93253
112.1723,67.27641
119.0574,66.06383000000001
113.87799999999999,68.30339000000001
103.0865,64.51431
114.561,66.81173000000001
110.0987,67.37272
129.1697,67.86308000000001
94.21964,65.16644000000001
115.6019,67.25981
125.2285,69.47691
129.0106,67.95929
144.6551,69.86404
122.6996,67.22173000000001
144.881,72.31756999999999
116.3877,63.792640000000006
111.1686,68.80968
160.0364,70.88882
132.9256,65.43456
117.6848,64.38799
128.8285,68.43258
134.6024,66.29224
116.0508,66.72791
130.9248,65.80325
143.6484,69.77320999999999
134.9162,68.29958
145.4263,68.40984
141.107,71.18982
137.753,69.64371
156.8464,72.37892
134.7559,69.25276
127.7615,70.333
122.5531,68.31923
120.8244,66.44596999999999
122.9159,64.47771
131.029,69.96297
145.0715,71.61413
110.604,67.96231999999999
144.5143,71.60814
134.2859,67.3118
129.1393,66.29361
118.4163,66.4406
111.0908,68.62535
137.7201,71.92475999999999
140.1776,65.96393
136.3434,68.86876
134.3536,67.60547
135.0485,71.08894000000001
130.0466,69.07799
151.5039,69.47913
120.5832,68.57785
143.42600000000002,67.29725
123.8717,70.44609
125.2735,68.61663
112.6545,65.7677
116.4148,68.28658
133.882,69.41796
125.507,65.36431
128.5326,69.96677
119.9224,67.20049
118.07700000000001,67.55176999999999
125.8476,68.00017
133.8558,67.7046
125.1554,66.79171
110.3596,68.16348
133.1515,64.11532
123.0248,65.72168
135.6615,69.04355
108.1274,66.34021
122.5386,67.35712
125.8251,68.36795
127.0545,67.8403
127.8143,64.5143
116.9394,67.86163
132.1143,69.28848
145.4822,69.67258000000001
125.5674,66.61818000000001
120.48899999999999,69.85115
120.8855,65.12487
145.0523,67.78038000000001
101.4693,68.08015
139.9522,66.69726999999999
123.8217,65.82037
112.7934,65.78846999999999
123.1361,69.2288
126.3347,67.74663000000001
129.2261,69.21009000000001
127.7265,69.19949
139.1563,69.53524
