id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
13938955,Lovely studio in Amsterdam-East,8551515,Elize,,IJburg - Zeeburgereiland,52.372240000000005,4.96732,Entire home/apt,3,6,23-11-2018,0.13,1,0,80
5972346,Apartment nearby centre,22190791,Barry,,De Baarsjes - Oud-West,52.37147,4.84941,Entire home/apt,20,3,24-06-2018,0.05,1,0,120
29034590,Cosy studio+private bathroom @Jordaan,30591751,Koen,,Centrum-West,52.38304,4.887919999999999,Private room,3,0,,,2,0,122
21783756,"Design apartment - Museum quarter, Vondelpark, RAI",85701039,Michael,,Zuid,52.34791,4.87896,Entire home/apt,3,7,02-01-2020,0.24,1,160,250
34726546,Rembrandt residence,261927076,Jelle,,Bos en Lommer,52.38563,4.85429,Entire home/apt,1,7,20-08-2019,0.56,1,179,300
22382973,"Cozy apartment at a central, yet quiet, location!",104655724,Stein,,Oud-Oost,52.35733,4.90718,Entire home/apt,1,19,23-09-2019,0.71,1,160,150
17434174,"Sunny design studio, central with roofterrace",3088895,Ot,,Centrum-West,52.38438,4.88699,Private room,3,32,15-09-2019,0.82,1,0,169
432233,Beautiful apartment @ true center,2144360,Feiko,,Centrum-Oost,52.36177,4.88744,Entire home/apt,2,24,04-08-2019,0.24,1,363,300
41204503,"Cosy, spacious and childfriendly family home",281050591,Yonina,,Geuzenveld - Slotermeer,52.38323,4.83404,Entire home/apt,5,0,,,1,24,350
18309070,Spacious and cosy Apartment in Amsterdam East,122785079,Fay,,Oostelijk Havengebied - Indische Buurt,52.36234,4.94551,Entire home/apt,3,10,03-11-2019,0.26,1,0,110
36800986,Nice private garden room,14548042,Wietske,,Watergraafsmeer,52.34536,4.92467,Private room,1,4,03-11-2019,0.37,1,10,75
8111159,Cosy apartment in Westerpark,7734552,Marcel,,Westerpark,52.38159,4.86849,Entire home/apt,4,48,15-05-2017,0.83,1,0,89
13373785,"Comfortable, spacious apartment with roof terrace",7586589,Mayken,,Westerpark,52.37378,4.87146,Entire home/apt,5,11,11-08-2019,0.24,1,10,115
1294092,Bellamy Studio Amsterdam,1255649,Astrid,,De Baarsjes - Oud-West,52.36626,4.86506,Private room,4,158,19-12-2019,1.89,1,217,79
13832723,Cozy room close to the city centre,81582967,Andrei,,De Baarsjes - Oud-West,52.364909999999995,4.86426,Private room,1,1,08-07-2016,0.02,1,0,50
1901845,"2 very clean, cozy and private Rooms for max.4 P.",9426449,Marloes & Gabriel,,Slotervaart,52.358959999999996,4.81951,Private room,2,39,15-03-2020,0.52,3,350,190
20998881,Rooftop paradise,150060603,Caitlin,,Bos en Lommer,52.376940000000005,4.86222,Private room,2,0,,,1,0,98
13336616,Industrial Bright 1BR Appt w/Balcony - Museumplein,34176184,Charlie,,Zuid,52.35475,4.88491,Entire home/apt,2,7,24-09-2017,0.14,2,0,110
13340939,Spacious design apartment in Amsterdam Oud-Zuid,5144070,Jasmijn & Tim,,Zuid,52.34742,4.86034,Entire home/apt,2,24,22-09-2019,0.53,1,0,85
39833995,New and bright apartment,6305454,Jorik,,Bos en Lommer,52.380959999999995,4.8580000000000005,Entire home/apt,14,1,19-01-2020,0.21,1,0,105
26241658,Cozy family home with garden in Amsterdam,22708075,Maaike,,Noord-West,52.414970000000004,4.88365,Entire home/apt,3,6,10-08-2019,0.26,1,145,80
18130729,Apartment in the Pijp,124961877,Renske,,De Pijp - Rivierenbuurt,52.35164,4.89567,Entire home/apt,10,6,08-09-2019,0.16,1,0,120
39222095,Brand new home in Amsterdam's trendy NDSM area,41080507,Dana,,Noord-West,52.40759,4.8989,Entire home/apt,4,0,,,3,0,150
32981392,"Peaceful, green appartment with large balcony",37976243,Malou,,Oostelijk Havengebied - Indische Buurt,52.36329,4.93567,Entire home/apt,1,2,04-11-2019,0.2,1,0,111
24567873,Characteristic apartment in Amsterdam West,43718573,Rik,,Bos en Lommer,52.37707,4.8509400000000005,Entire home/apt,2,30,15-03-2020,1.16,1,0,120
5596462,Beautiful familyhouse on best spot,5785727,Roald,,IJburg - Zeeburgereiland,52.35152,4.9955,Entire home/apt,2,26,15-08-2016,0.43,1,0,175
11486018,"Bright renovated room, no stairs!",8899006,Paulina,,Oud-Oost,52.35419,4.91161,Private room,1,8,15-08-2016,0.15,1,0,90
13355411,Beautiful studio in old Jordaan house with terrace,75009483,Zwier,,Centrum-West,52.37325,4.88269,Entire home/apt,2,8,19-08-2016,0.17,1,0,145
16525441,Amazingly Spacious Residence | CITY CENTER | 115M2! | Patio,1464510,Wendy And Bram,,Centrum-West,52.38051,4.89123,Entire home/apt,7,47,27-05-2020,1.13,78,193,195
2109761,Connect-Inn: Bright Garden view Room,2597146,Mathilde,,Slotervaart,52.35828,4.82487,Private room,2,236,23-02-2020,3.07,2,51,40
39225188,Hotel-like room in Amsterdam Centrum - canal view,26257464,Andrey,,Centrum-West,52.37145,4.87671,Private room,3,26,07-03-2020,3.22,2,181,105
22458840,Spacious family house + garden near Amstel hotel,13510852,Joost,,Oud-Oost,52.35902,4.9061699999999995,Entire home/apt,3,13,25-10-2019,0.44,1,13,250
41123984,"2 mins to metro DePijp, 10 mins to Central, or RAI",23888750,Maurice,,De Pijp - Rivierenbuurt,52.34967,4.89116,Entire home/apt,1,1,01-01-2020,0.19,1,14,300
28304968,Cozy room in central city with the best atmosphere,92482198,Coen,,De Pijp - Rivierenbuurt,52.35774,4.90164,Private room,2,3,13-10-2018,0.14,1,0,70
12109902,Scandinavian cozy and luxury apartment,21115259,Jeanette,,Slotervaart,52.35783,4.8207,Entire home/apt,5,10,04-09-2018,0.2,1,0,199
15241427,Penthouse Apartment with Panoramic Roof Terrace,28868109,Ash,,De Pijp - Rivierenbuurt,52.35228,4.89125,Entire home/apt,5,2,15-06-2017,0.05,1,358,250
7456622,Studio in Amsterdam City Center,9121707,Gustavo,,Centrum-Oost,52.36396,4.88466,Entire home/apt,5,28,24-05-2019,0.48,1,0,99
29407042,The Monument Canal house Sam,221518501,Justus,,Centrum-West,52.37635,4.885619999999999,Entire home/apt,7,27,06-04-2020,1.5,2,363,400
29602918,Beautiful ground floor appartment with garden,16009942,Rosan,,Oostelijk Havengebied - Indische Buurt,52.361000000000004,4.93536,Entire home/apt,2,0,,,1,0,125
28840083,Cozy spacious B&B loft with private floor.,14411375,Jl And Willemijn,,Centrum-Oost,52.36181,4.89265,Private room,1,2,19-01-2020,0.28,1,90,500
6285243,Zoku Loft - Home/Office Hybrid,30890942,Zoku Amsterdam,,Centrum-Oost,52.36396,4.90648,Hotel room,7,20,12-03-2020,0.42,4,30,139
21972047,Stylish large apartment on groundfloor near center,160418736,Esmee,,Zuid,52.346920000000004,4.84821,Entire home/apt,3,5,13-08-2019,0.22,1,0,120
5902525,Ground floor appartment Vondelpark,3352757,Thomas,,De Baarsjes - Oud-West,52.35857,4.85971,Entire home/apt,3,40,23-02-2020,0.65,1,221,159
1459767,Green paradise for 3 persons + Great location,7504571,Jackie,,De Pijp - Rivierenbuurt,52.34819,4.90701,Entire home/apt,2,2,01-10-2017,0.06,1,0,140
3539439,Cosy Apartment in Central Amsterdam,2626813,Stijn,,Centrum-West,52.36685,4.89056,Entire home/apt,4,6,27-05-2016,0.08,1,0,125
2014705,Spacious penthouse near city center,10363053,Tineke,,Bos en Lommer,52.37639,4.83973,Entire home/apt,3,74,09-03-2020,1.04,1,161,148
27067991,Luxurious gateway to hip Amsterdam,9162576,Gijs,,De Pijp - Rivierenbuurt,52.35219,4.90506,Entire home/apt,3,10,14-02-2020,0.45,1,0,200
9199026,Centrally located luxury apartment!,1781774,Leonie,,De Baarsjes - Oud-West,52.36384,4.86267,Entire home/apt,4,8,30-10-2016,0.15,1,0,120
20890600,Spacious private apartment with modern facilities,17779051,Jacco,,Westerpark,52.37774,4.87039,Entire home/apt,3,5,14-01-2018,0.16,1,0,100
4051748,Garden Room 4P with nice garden near RAI & Centre,21010247,Arjan,,De Pijp - Rivierenbuurt,52.343540000000004,4.89584,Private room,1,272,08-05-2020,4.52,1,311,125
36599497,Spacious Apartment with Balcony at Westerpark,111458461,Jens,,Bos en Lommer,52.3834,4.85084,Private room,2,4,03-08-2019,0.36,1,340,90
8385328,Beautiful family house in picturesque Amsterdam,5290998,Klaartje,,Noord-West,52.40088,4.92071,Entire home/apt,4,7,16-08-2019,0.12,1,0,150
24840506,Bright and Spacious (100m2) Appartment near Centre,18088471,Diderik,,De Baarsjes - Oud-West,52.371809999999996,4.8609,Entire home/apt,3,12,09-12-2019,0.47,1,0,190
26696876,Spacious apartment - close to city  center,19335533,Maud,,De Baarsjes - Oud-West,52.37096,4.85313,Entire home/apt,2,17,15-11-2019,0.73,1,0,105
43635845,Modern house in the quiet area of Amsterdam,340013626,Simone,,Geuzenveld - Slotermeer,52.38369,4.82763,Entire home/apt,7,0,,,1,21,125
35536782,"Studio Prince, a priceless stay at the waterfront",27411516,Eline,,IJburg - Zeeburgereiland,52.34693,5.00494,Private room,2,3,03-11-2019,0.32,1,192,85
274706,Beautiful central & quiet apartment,1436134,Veronica,,Centrum-Oost,52.36427,4.88523,Entire home/apt,3,35,29-04-2018,0.35,1,85,200
23140460,Romantic Unique house boat near center Amsterdam,171975859,Huib And Trees,,Watergraafsmeer,52.34515,4.91403,Entire home/apt,2,11,05-10-2019,0.42,1,0,200
20718512,Luxurious apartment with garden incl 2 bicycles,148348376,Koen,,De Pijp - Rivierenbuurt,52.34142,4.91036,Entire home/apt,2,12,02-06-2018,0.37,1,0,135
32973071,The Market Studio,248151268,Michel,,De Pijp - Rivierenbuurt,52.35653,4.8939,Private room,1,45,06-03-2020,3.03,1,191,90
30885031,Independent design suite close to the city centre,8376545,Kim,,IJburg - Zeeburgereiland,52.372659999999996,4.97063,Entire home/apt,3,30,16-03-2020,2.08,1,237,100
13034728,Waterfront penthouse,54843580,Nienke,,IJburg - Zeeburgereiland,52.35996,4.99736,Entire home/apt,4,1,13-07-2016,0.02,1,0,115
1383494,Nice and cozy studio apartment,5979549,Bobby,,Oostelijk Havengebied - Indische Buurt,52.362390000000005,4.93588,Entire home/apt,1,81,28-02-2020,0.97,1,174,100
13474868,Beautiful modern apt in trendy Vondelpark area!,24148094,Elizabeth,,De Baarsjes - Oud-West,52.36213,4.86616,Entire home/apt,2,31,24-08-2018,0.64,1,0,150
22158310,Modern bright & cosy Amsterdam home near station,27635235,Anne,,Watergraafsmeer,52.34033,4.9137,Entire home/apt,3,10,30-06-2019,0.33,1,159,58
41527668,Java Studio,300888539,Cosimo,,Oostelijk Havengebied - Indische Buurt,52.36432,4.93235,Entire home/apt,1,2,01-03-2020,0.42,15,252,85
27963222,Vondelpark House Bed & Breakfast Rooms 1&2.,55288093,Petra,,De Baarsjes - Oud-West,52.35747,4.85794,Private room,2,8,29-12-2019,0.65,3,278,260
5184303,B&B Central Amsterdam,219080,Franklin,,Centrum-West,52.38428,4.88623,Private room,3,53,20-02-2020,0.92,2,352,250
11000587,Nice watervilla in IJburg Amsterdam,57084418,Jessica,,IJburg - Zeeburgereiland,52.36252,4.981319999999999,Entire home/apt,2,12,23-08-2019,0.24,1,0,175
22975936,VeroVital Home: Perfect Comfort/Perfect Location,170320980,Vero,,Centrum-West,52.36958,4.88395,Private room,2,163,14-03-2020,5.69,1,77,160
20776234,Quiet apartment in the centre of Amsterdam,18415580,Jeroen,,Westerpark,52.3766,4.873530000000001,Entire home/apt,4,7,12-10-2019,0.22,1,0,125
34129689,Private botanical apartment 80m2,16390706,Simone,,Oostelijk Havengebied - Indische Buurt,52.36587,4.93906,Entire home/apt,2,4,15-08-2019,0.32,1,0,114
10741538,Spacious top floor app. near Jordan,15573548,Daan,,Westerpark,52.38456,4.87014,Entire home/apt,2,42,09-03-2020,0.8,1,0,99
2344055,Large bedroom in cosy flat near Jordaan/center,4387509,Mariana,,Westerpark,52.37904,4.87155,Private room,2,4,14-01-2018,0.09,1,0,62
14073494,Modern appartment centrally located in Amsterdam,84545491,Mitch,,De Pijp - Rivierenbuurt,52.346309999999995,4.9063,Entire home/apt,1,0,,,1,0,225
11217131,Spacious Family House in the Museum District,195909,Karina,,De Pijp - Rivierenbuurt,52.35589,4.887230000000001,Entire home/apt,2,16,02-01-2020,0.31,1,137,200
4529124,Museum quarter - quiet and cosy apt,23385018,Sheryl,,Zuid,52.35593,4.88534,Entire home/apt,2,75,09-03-2020,1.13,1,0,199
39073618,"a cosy, light and modern apartment in the Jordaan",12119860,Danielle,,Centrum-West,52.373329999999996,4.882219999999999,Entire home/apt,3,0,,,2,174,200
27132135,"3BR, garden, 1 stop to city centre/central station",578608,Thomas,,Oud-Noord,52.392959999999995,4.92604,Entire home/apt,2,10,10-08-2019,0.44,1,0,120
20476337,Entire Apartment in Hip Amsterdam West,146176461,Matthieu,,De Baarsjes - Oud-West,52.36285,4.85765,Entire home/apt,3,9,23-10-2017,0.26,1,0,85
26776805,Two-story Amsterdam Apartment with home cinema,14430907,Sharon,,De Pijp - Rivierenbuurt,52.35499,4.90303,Entire home/apt,2,4,20-10-2019,0.2,1,88,200
18909861,Apartment in Old South - Couple with child,376872,Lisa,,Zuid,52.34612,4.86752,Entire home/apt,8,1,15-07-2018,0.04,1,0,100
6791363,lovely family home near city centre,5220793,Greke,,Oud-Noord,52.3911,4.94349,Entire home/apt,4,14,17-08-2017,0.23,1,0,120
32624418,1 Bed in 6 Bedded Mixed Dorm En-suite,245267147,ClinkNOORD,,Oud-Noord,52.38446,4.9040099999999995,Hotel room,1,17,05-03-2020,1.31,12,360,20
21712644,Spacious loft with great view in trendy North,94754031,Eva,,Oud-Noord,52.3954,4.90474,Entire home/apt,2,19,23-09-2018,0.62,1,0,125
18747367,Sunny Apartment on Dappermarket with Terrace,49537040,Nikki,,Oud-Oost,52.36351,4.92663,Entire home/apt,2,20,29-03-2019,0.53,1,0,109
1482636,"Bright, cosy apartment Amsterdam",7091004,Emma,,De Pijp - Rivierenbuurt,52.34805,4.90426,Entire home/apt,4,40,27-08-2019,0.51,1,0,110
33259044,"Trendy, spacious appartment next to Vondelpark",65353244,Olivier,,De Baarsjes - Oud-West,52.35753,4.8586,Entire home/apt,3,3,02-06-2019,0.22,1,0,300
22877029,A couple's getaway in Amsterdam,99462145,Octavian,,Zuid,52.34949,4.84966,Entire home/apt,2,0,,,1,8,140
73208,Centre Museum Quarter Apt Roof Deck,381900,Vikki,,Zuid,52.35935,4.87672,Entire home/apt,5,62,06-07-2019,0.55,1,160,220
884329,"Bed & Boat, apartment on houseboat. Free bikes.",4684314,Frans,,De Aker - Nieuw Sloten,52.343340000000005,4.78774,Private room,2,414,01-06-2020,4.63,1,307,125
20169270,"MODERN, spacious apartment with water views",3573624,Rachel,,Oostelijk Havengebied - Indische Buurt,52.37724,4.93571,Private room,12,7,01-12-2017,0.2,3,0,90
20120542,Relax & Enjoy apartment in bustling Amsterdam West,8984963,Justin,,De Baarsjes - Oud-West,52.37045,4.84938,Entire home/apt,2,21,10-12-2019,0.61,1,0,139
12006505,"Creative, Cosy, Warm, Apartment",33037959,Mark,,De Pijp - Rivierenbuurt,52.35304,4.89918,Entire home/apt,2,9,18-09-2017,0.18,1,0,150
23723888,Large family house with free parking in Amsterdam,102223329,Amine,,IJburg - Zeeburgereiland,52.36159,4.97598,Entire home/apt,6,5,31-07-2019,0.2,1,0,185
34836972,"family-house with garden,  in centre of Amsterdam",14482027,Katarina,,Centrum-Oost,52.36299,4.89976,Entire home/apt,5,2,21-02-2020,0.17,1,0,210
41529465,Spacious family apartment in Old South,35022522,Bas,,Zuid,52.349109999999996,4.86996,Entire home/apt,3,1,20-02-2020,0.27,1,0,350
34680846,Spacious 2-room apt. with 2 balconies,48080074,Noah,,Bos en Lommer,52.37878,4.85426,Entire home/apt,1,0,,,1,178,125
3099266,Spacious 2-floor apartment,15760048,Piet,,IJburg - Zeeburgereiland,52.35387,4.99909,Entire home/apt,3,76,10-06-2019,1.04,1,36,150
5541858,"Your apartment, view at Vondelpark",28736311,Donny,,Zuid,52.35448,4.85533,Entire home/apt,2,38,01-01-2018,0.61,1,0,82
31064558,Downtown Guestroom,14509904,Jacquelien,,Centrum-West,52.37635,4.89227,Private room,2,88,17-03-2020,5.05,1,349,120
39745510,Beautiful Amsterdam Vondel-apartment,300701142,Luisa,,Zuid,52.34941,4.8534,Entire home/apt,3,1,10-11-2019,0.14,1,0,170
12129127,Appartment with private terrace,57243420,Marike,,Oud-Oost,52.35695,4.91176,Entire home/apt,3,11,09-11-2016,0.22,1,0,95
39918442,Super stay in West near Erasmus & Westerpark,49100229,Dominique,,Bos en Lommer,52.379090000000005,4.85049,Entire home/apt,2,1,30-12-2019,0.19,1,0,145
11384484,Beautiful and Sunny Studio in Centre of A'dam 35m2,18303460,Jordi,,Centrum-Oost,52.36994,4.93154,Entire home/apt,1,7,13-11-2017,0.15,1,0,109
6934089,NEW: Cosy apartment with big garden,10783298,Maarten,,De Pijp - Rivierenbuurt,52.34879,4.88761,Entire home/apt,5,10,13-10-2019,0.17,1,0,125
11604860,Entire Canal House near Anne Frank,61413189,Pieter And Hanny,,Centrum-West,52.37104,4.88212,Entire home/apt,3,42,12-07-2019,0.83,1,90,295
13399460,2 floor house with sunny garden,4063057,Gerald,,Bos en Lommer,52.38478,4.85266,Entire home/apt,2,1,25-09-2017,0.03,1,0,200
23040308,Bright apartment in east side center of Amsterdam,120323271,Eva,,Centrum-Oost,52.36933,4.9271,Entire home/apt,2,5,22-04-2018,0.19,1,40,90
33125260,Large family home with sunny garden!(Free parking),249367597,Anne,,Noord-West,52.421209999999995,4.8912,Entire home/apt,3,4,11-08-2019,0.36,1,0,140
22703384,Beautiful house with bath in the Baarsjes,5755009,Josje,,De Baarsjes - Oud-West,52.36703,4.85504,Entire home/apt,3,8,01-01-2020,0.33,1,0,145
18115300,Large family dikehouse in pittoresque quiet street,2957606,Arthur,,Oud-Noord,52.39288,4.9318800000000005,Entire home/apt,3,12,28-07-2019,0.35,1,285,215
17536444,"DUTCH DELIGHT in ""the PIJP""",118946082,Rick,,De Pijp - Rivierenbuurt,52.354729999999996,4.88974,Entire home/apt,7,5,08-03-2020,0.14,6,200,140
14021891,"Charming apartment near Vondelparc, with garden",14145772,Danielle,,Zuid,52.349579999999996,4.84986,Entire home/apt,3,21,27-09-2019,0.45,1,0,140
43709001,Eco-friendly Big Double Room with a huge bed,237371423,Conscious Hotel Westerpark,,Westerpark,52.38596,4.87441,Private room,1,0,,,7,359,75
27298542,Modern Apartment in trendy A'dam Baarsjes / West,193484203,Kedy,,De Baarsjes - Oud-West,52.36061,4.85581,Entire home/apt,2,15,15-12-2019,0.7,1,0,100
43675666,Beautiful houseboat on perfect location near CS,348804966,Joan,,Centrum-West,52.3781,4.8863199999999996,Private room,2,0,,,1,72,250
4844163,"Cozy, comfortable  Apt in Amsterdam",24818331,Cristina,,Bos en Lommer,52.37767,4.85762,Entire home/apt,4,8,16-05-2016,0.12,1,365,200
27026505,SPACIOUS AND MODERN MAISSONETTE,72339832,Martin,,De Aker - Nieuw Sloten,52.34401,4.807119999999999,Entire home/apt,3,3,22-04-2019,0.13,2,0,160
5513968,"Sunny, central appartment on canal",28600255,Milou,,De Baarsjes - Oud-West,52.36985,4.86486,Entire home/apt,2,8,02-03-2020,0.32,1,34,125
35675026,Comfortable apartment close to city center,72616597,Fardau,,Centrum-Oost,52.37085,4.93126,Entire home/apt,2,1,08-09-2019,0.11,2,82,130
13758770,Design Apartment in Great Location,7233992,Don,,Zuid,52.3442,4.861190000000001,Private room,1,35,08-02-2020,0.78,1,364,139
24901213,Amsterdam house on a great location,39471368,Len,,Centrum-Oost,52.364740000000005,4.8815599999999995,Entire home/apt,5,4,08-03-2019,0.16,1,0,250
27051213,Amsterdam Grand Apartment II,37752619,Joost,,Zuid,52.35689,4.87421,Hotel room,5,1,27-08-2018,0.05,2,283,590
40852222,Beautiful house w. sunny garden nearby Vondelpark,212201302,Maarten,,De Baarsjes - Oud-West,52.36152,4.8560300000000005,Entire home/apt,1,0,,,1,65,120
18729830,Amazing luxury split-level loft apartment,23852558,Sander,,De Pijp - Rivierenbuurt,52.35561,4.90226,Entire home/apt,3,14,05-09-2019,0.39,1,32,295
11770080,Renovated 1927 apartment,54854171,Maurits,,De Baarsjes - Oud-West,52.371590000000005,4.84699,Entire home/apt,2,32,24-06-2018,0.63,1,0,125
20779886,Amsterdam GetAway (see pictures for Amazing cats),25348233,Ra & An,,Watergraafsmeer,52.33945,4.91881,Entire home/apt,2,19,01-01-2020,0.6,1,0,120
30958536,"Light & spacious, close to centre, bikes included",3487869,Auke,,Oud-Noord,52.387159999999994,4.92132,Entire home/apt,1,6,31-12-2019,0.34,1,362,295
2965812,light spacious apartment on IJburg,15131204,Marianne,,IJburg - Zeeburgereiland,52.36234,4.97478,Entire home/apt,4,40,20-10-2019,0.74,1,330,160
15187701,Modern & Spacious APT - 15 min. to City Center,26134064,Darragh,,Bos en Lommer,52.38193,4.85051,Entire home/apt,4,23,08-08-2018,0.52,1,0,99
40334556,Charming appartment on Lomanstraat,35486034,Elvira,,Zuid,52.352090000000004,4.86166,Entire home/apt,3,1,26-11-2019,0.15,1,0,225
33976721,Only for family's!,256564219,Elise,,Slotervaart,52.35277,4.82295,Entire home/apt,3,1,15-06-2019,0.08,1,0,160
21645378,Bright and spacious Apt. close to City Center,157527882,Son,,Oostelijk Havengebied - Indische Buurt,52.36078,4.94155,Entire home/apt,2,21,23-02-2020,0.74,1,174,225
34245627,An ideal location for a weekend in Amsterdam,11158454,Rogier,,Centrum-West,52.369479999999996,4.89639,Entire home/apt,2,0,,,1,0,250
29471672,"Ground floor Jordaan apartment, wheelchair accessible",23920538,Patricia,,Centrum-West,52.37342,4.87907,Hotel room,1,0,,,1,302,234
40343136,Looking for a cool place to spend new years eve?,174020598,Sabrina,,Noord-West,52.423320000000004,4.88656,Private room,2,1,01-01-2020,0.19,2,0,125
