id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7297114,"Nearby centre, next to park, with skyline views",96492,Peter,,Westerpark,52.3849,4.86817,Entire home/apt,4,26,05-09-2018,0.44,1,0
35118042,Comfortable apartment in the lively area 'De Pijp',2720513,Jorien,,De Pijp - Rivierenbuurt,52.35345,4.89123,Entire home/apt,3,2,04-08-2019,0.19,1,0
31690089,Villa Leah - Blue Room ( 2 person),53412059,Ana Leah,,De Aker - Nieuw Sloten,52.351209999999995,4.8204199999999995,Private room,1,99,08-03-2020,5.95,2,0
20884813,Large apartment near Vondelpark,70025172,Etienne,,De Baarsjes - Oud-West,52.36226,4.86679,Entire home/apt,3,2,03-06-2019,0.06,1,0
12794516,Trendy Apartment in Amsterdam Oost,25782037,Louis+Aimee,,Oud-Oost,52.3585,4.93565,Entire home/apt,2,11,13-03-2017,0.22,1,0
21468398,Your own private boat for 4!,152013045,Asile Flottant,,Oud-Noord,52.39362,4.91033,Entire home/apt,2,2,19-08-2019,0.12,6,364
10601129,Comfy apartment with canal view,9680861,Bob,,Bos en Lommer,52.37683,4.8604199999999995,Entire home/apt,2,31,29-12-2019,0.6,1,0
3156467,Studio Appartment Quartier Latin,16016565,Bo,,De Pijp - Rivierenbuurt,52.35488,4.88754,Entire home/apt,1,45,15-02-2020,1.07,1,20
31870080,NEW! 2 Floor Canal Apartment,139066154,Theo,,Centrum-West,52.375209999999996,4.887490000000001,Private room,1,47,13-03-2020,2.96,1,59
3180391,B&B in 't Hooi,14547761,Ellen,,Noord-Oost,52.396159999999995,4.9958800000000005,Entire home/apt,3,23,15-09-2019,0.31,1,0
30920900,Royal 2-Bedroom Penthouse in Central Leidseplein,230313511,Short Stay Group,,Centrum-Oost,52.36493,4.88352,Hotel room,1,0,,,3,342
9339846,Renovated studio in the east part.,37262126,Alexia,,Oostelijk Havengebied - Indische Buurt,52.36457,4.93594,Entire home/apt,2,7,08-08-2016,0.13,1,0
19260550,Cosy apartment in te east side of amsterdam,26475531,Natachia,,Watergraafsmeer,52.35159,4.94172,Entire home/apt,8,3,03-09-2017,0.08,1,0
41685816,"Cosy 2-p. studio, near Westerpark & city centre",8129797,Linde,,Westerpark,52.39345,4.87741,Entire home/apt,2,5,20-03-2020,1.09,1,0
9232986,Lovely apartment in 'de Pijp',3657336,Willeke,,De Pijp - Rivierenbuurt,52.35483,4.88786,Entire home/apt,2,10,25-09-2017,0.18,1,0
33413159,"Two Bedroom apartment, Cityden Old Centre",228849778,Cityden Old Center,,Centrum-West,52.38635,4.88771,Hotel room,1,0,,,4,310
26320938,Rooftop Family Apartment in Booming A'dam West,164623797,Laura,,De Baarsjes - Oud-West,52.36888,4.85618,Entire home/apt,3,0,,,1,0
39725240,Volledig duurzaam authentiek schip Amsterdam,4386675,Amsterdam,,Oud-Noord,52.40195,4.89291,Entire home/apt,2,10,08-03-2020,1.49,2,184
7961030,"Excellent location, close to city",7830185,Daan,,Watergraafsmeer,52.35198,4.93816,Entire home/apt,3,43,24-07-2019,0.74,1,341
13966850,Luxurious groundfloor apartment with garden,28047829,Maarten,,De Baarsjes - Oud-West,52.36842,4.85281,Entire home/apt,2,9,14-09-2018,0.2,1,0
19562542,Lovely house above the canal.,16001064,Lennart & Frederike,,Oud-Noord,52.39162,4.944459999999999,Entire home/apt,4,16,28-08-2019,0.48,1,33
11942440,Cozy modern appartment with garden,7587618,Peppe + Karian,,Zuid,52.34502,4.8602099999999995,Entire home/apt,2,22,13-08-2019,0.61,1,355
730916,Bed & Breakfast in Oud West Area,3267693,Santiago & Tony,,Westerpark,52.3731,4.86859,Private room,3,351,01-03-2020,3.81,1,347
12509835,Rustic cosy apmt near Vondelpark,11702670,Ella,,De Baarsjes - Oud-West,52.36091,4.8632,Entire home/apt,1,2,25-08-2016,0.04,1,0
14260961,Charming Ensuite Canalview apartment in Oud-West,43404904,Louise,,De Baarsjes - Oud-West,52.35816,4.8564,Entire home/apt,3,2,16-04-2017,0.05,1,0
13127944,Sunny family home 10 minutes from citycentre,21055819,Tom,,Noord-Oost,52.39448,4.93034,Entire home/apt,3,9,18-08-2019,0.19,1,0
515088,Familyfriendly Suite incl breakfast,2536879,Hansje,,Noord-Oost,52.3955,4.99576,Private room,2,2,10-03-2019,0.09,1,337
13304844,Spacious and cosy apartment near Central Station,33341640,Renee,,Westerpark,52.38862,4.88612,Entire home/apt,2,6,23-10-2016,0.12,1,0
39459808,Cozy and Modern apartment close to City!,303098368,Lian,,Buitenveldert - Zuidas,52.32565,4.8596699999999995,Entire home/apt,3,2,05-11-2019,0.27,1,0
849993,Central design apt in pretty street,4438302,Esmé,,De Baarsjes - Oud-West,52.36469,4.8772199999999994,Entire home/apt,5,17,05-01-2018,0.19,1,0
30166752,"Cosy, spacious 1 bedroom apartment with backyard",74976114,Bibi,,Westerpark,52.38442,4.87967,Entire home/apt,7,0,,,1,0
28881884,Charming Amsterdam Canal Apartment,217729407,Puja,,Centrum-Oost,52.36372,4.9217,Entire home/apt,3,12,02-02-2020,0.63,1,0
19339621,Amsterdam Farm Lodge: ideal for families,135487531,Rogier & Nicole,,Noord-West,52.41943,4.8712599999999995,Entire home/apt,1,50,27-10-2019,1.4,7,343
13152437,Charming Spacious Apartment in De Pijp,9559167,Adriaan,,De Pijp - Rivierenbuurt,52.35694,4.89867,Entire home/apt,3,21,07-11-2016,0.43,1,0
40691999,Comfortable apartment 15 min from city center.,315837730,Harm,,Bos en Lommer,52.374970000000005,4.8600900000000005,Entire home/apt,3,1,01-01-2020,0.19,1,0
35892308,Amazing colorful Apt | 4P | Pijp Area! | Balcony,1464510,Wendy And Bram,,De Pijp - Rivierenbuurt,52.35033,4.88973,Entire home/apt,2,2,18-07-2019,0.18,78,0
29390941,Unique designer loft in central Amsterdam,6556556,Onur,,Westerpark,52.38332,4.87167,Entire home/apt,2,10,01-06-2020,0.56,1,1
6112453,Private big clean apartm. Top loc!!,12804184,Mike,,De Baarsjes - Oud-West,52.37242,4.86025,Entire home/apt,3,23,09-03-2020,0.39,1,23
4228854,Unique & quiet in the citycentre,21947631,Martijn,,Centrum-Oost,52.37096,4.92249,Entire home/apt,7,1,04-01-2015,0.02,1,0
42289865,Great Group accommodation for up to 16 people near Amstel river,138369331,Wesley,,Watergraafsmeer,52.33677,4.93274,Entire home/apt,2,0,,,18,165
5823041,"Unique & Bright, ideal for a Family with Garden!",19938149,Tiko,,Westerpark,52.38892,4.88123,Entire home/apt,4,25,26-10-2019,0.4,1,0
6607494,"Spacious loft near Vondelpark, Leid",34573092,Jacob,,De Baarsjes - Oud-West,52.36257,4.870080000000001,Entire home/apt,7,9,17-04-2017,0.15,1,0
20647329,Luxurious and peaceful apartment in Amsterdam West,147646985,Emily,,De Baarsjes - Oud-West,52.37267,4.85503,Entire home/apt,2,9,04-11-2018,0.3,1,0
19215991,"Nice appartment on A-Location ""De Pijp""",60497022,Alexander,,De Pijp - Rivierenbuurt,52.356629999999996,4.89431,Entire home/apt,4,8,03-09-2017,0.22,1,0
2787645,"Unique House Boat for family, (kids free)",1491426,Merlijn,,Watergraafsmeer,52.342490000000005,4.91504,Entire home/apt,2,39,01-01-2020,0.52,1,90
7917482,Private Room in luxurious House,41642643,Chris,,Centrum-Oost,52.368559999999995,4.897419999999999,Private room,1,291,13-02-2020,4.98,3,4
13695316,"Spacious, 2 BDRM + big balcony in trendy Area!",13702765,Jannis,,Oostelijk Havengebied - Indische Buurt,52.35964,4.9358900000000006,Entire home/apt,4,10,15-09-2019,0.24,1,0
11899719,Great and bright apartment near the City Centre,3097516,Ester,,Westerpark,52.3893,4.88625,Entire home/apt,3,18,11-11-2019,0.36,1,0
1938510,Stay in Amsterdam like a local,3576012,Sheryl & Lukasz,,Oostelijk Havengebied - Indische Buurt,52.36274,4.94135,Entire home/apt,3,81,27-05-2019,1.08,1,178
3786000,Little room close to City Centre,19279371,Annet,,De Baarsjes - Oud-West,52.36052,4.86394,Private room,4,371,02-03-2020,5.23,2,0
853645,Perfect location bright cosy appt!,4398387,Joyce,,Zuid,52.35393,4.8865099999999995,Entire home/apt,30,70,07-04-2018,0.78,1,0
8378590,Ground floor House with Spacious Backyard!,43399903,Jeroen,,Bos en Lommer,52.38009,4.85686,Entire home/apt,4,13,19-08-2019,0.23,1,0
18726350,Modern ground floor apartment near RAI and WTC,130234233,Helen,,Slotervaart,52.34904,4.830430000000001,Entire home/apt,3,19,18-09-2018,0.52,1,9
41584048,"*NEW*APARTMENT 150M2, ROOFTOP , FREE PARKING",5687903,Marja,,IJburg - Zeeburgereiland,52.37415,4.96707,Entire home/apt,3,0,,,1,122
28931349,Private Room 2,212600641,Valentina,,Centrum-West,52.3759,4.89345,Private room,1,25,01-08-2019,1.23,5,0
28296545,Stylish Canal house Amsterdam,89273051,Martin&Tina,,Centrum-West,52.37761,4.8907300000000005,Entire home/apt,3,15,23-02-2020,0.89,8,289
40191787,Modern climate neutral 2brd home near center,197859388,Fernanda,,De Baarsjes - Oud-West,52.37131,4.85851,Entire home/apt,3,10,16-02-2020,1.63,2,0
21955327,Bright and beautiful duplex in central Amsterdam,7347568,Helene,,Westerpark,52.388490000000004,4.88605,Entire home/apt,4,7,04-08-2019,0.23,1,0
41681293,Private Canal Apartment with patio in city centre,41837122,Janine,,Centrum-West,52.37525,4.8906,Entire home/apt,3,0,,,1,5
20184375,"Private room near 'De PijP', RAI and Center",60332438,Marvin,,De Pijp - Rivierenbuurt,52.3445,4.89473,Private room,2,48,23-02-2020,1.56,2,50
27028646,Amsterdam Studio Apartment City Center,43510741,Sara,,Centrum-West,52.37525,4.87671,Entire home/apt,3,1,24-07-2018,0.04,1,0
1863996,Cosy Apartment near westerpark,9720300,Bronte,,Bos en Lommer,52.38483,4.855630000000001,Entire home/apt,2,81,03-01-2017,1.1,2,0
24227358,Two bedrooms - Free Parking,26127307,Marina,,Noord-West,52.410990000000005,4.89032,Private room,3,21,15-03-2020,0.92,3,90
13617662,Prettiest Apartment in Oud-West,16013725,Martin,,De Baarsjes - Oud-West,52.36443,4.86942,Entire home/apt,3,43,18-03-2019,0.9,1,12
9936357,Bright loft with roof terrace,14389508,Merel,,Zuid,52.35198,4.85076,Entire home/apt,3,7,29-03-2016,0.13,1,0
38049333,Cosy bright apartment with good accessibility,1673570,Stijn,,De Pijp - Rivierenbuurt,52.34792,4.908530000000001,Private room,2,3,22-09-2019,0.32,2,0
41165837,Nice Apartment close to city Centre,74656213,Fleur,,Zuid,52.35001,4.84604,Entire home/apt,5,2,25-01-2020,0.37,1,15
20280932,Canal House Amsterdam - Ijburg,77321086,Jan,,IJburg - Zeeburgereiland,52.34903,5.01187,Entire home/apt,5,2,29-08-2017,0.06,1,0
14582791,Spacious city house with lots of character,13840244,Willem,,De Pijp - Rivierenbuurt,52.355109999999996,4.90016,Entire home/apt,2,12,22-09-2017,0.27,1,0
35903530,Comfortable bright apartment Amsterdam,13026086,Babs,,Bos en Lommer,52.37972,4.85048,Entire home/apt,2,8,16-02-2020,0.77,1,171
20837003,Johan's fantastic Pijp retreat,149497150,Frans,,De Pijp - Rivierenbuurt,52.35004,4.9061,Private room,15,0,,,1,0
13337290,Comfortable apartment located centrally,13553031,Michael,,Zuid,52.34859,4.860869999999999,Entire home/apt,3,0,,,1,0
14467733,Large room 15 mins from Central Station,86714241,Andy,,IJburg - Zeeburgereiland,52.35585,4.9987699999999995,Private room,2,31,05-10-2019,0.68,1,3
3856186,Charming. Very well located family appartement,19892498,Annemarie,,Westerpark,52.38925,4.886430000000001,Entire home/apt,3,20,04-07-2019,0.52,1,362
26185738,Feel at home in Amsterdam! Perfect accessibility!,119014132,Felix,,Osdorp,52.353559999999995,4.81072,Entire home/apt,59,16,04-08-2019,0.69,1,178
11613014,Cute apartment with 2 balconies and lovely cat,61386575,Steffen,,Bos en Lommer,52.37809,4.8554900000000005,Entire home/apt,3,11,03-11-2019,0.24,1,0
11131879,19th century mansion with garden,8666302,Jan,,Watergraafsmeer,52.353809999999996,4.92816,Entire home/apt,5,36,30-05-2017,0.71,1,0
23253662,Cosy apartment with garden in centre of Amsterdam,3734965,Joakim,,De Baarsjes - Oud-West,52.36492,4.86527,Entire home/apt,6,1,14-03-2018,0.04,1,0
2665706,Benedenappartement A'dam-Zuid,13212788,Margot,,Zuid,52.344840000000005,4.86417,Entire home/apt,5,0,,,1,0
26268275,★BEST LOCATION | Authentic Experience FOR 2/3 ★,197465241,Anthon,,Centrum-West,52.38033,4.89006,Private room,3,70,16-03-2020,2.99,1,171
32653320,Caravan Camping Amsterdam BnB,245513973,Moana,,Oostelijk Havengebied - Indische Buurt,52.36553,4.9528300000000005,Entire home/apt,5,9,16-09-2019,0.61,1,57
35645458,Very light appartment next to the Hallen,24935999,Harry,,De Baarsjes - Oud-West,52.366929999999996,4.86644,Entire home/apt,2,8,08-11-2019,0.79,1,3
27741587,Light-filled flat in central location,145840152,Christiana,,De Pijp - Rivierenbuurt,52.35131,4.890969999999999,Entire home/apt,2,15,04-03-2020,0.93,1,0
32235358,Two Bedroom House,241644101,Wittenberg,,Centrum-Oost,52.36608,4.90944,Entire home/apt,1,1,26-05-2019,0.08,15,360
29275106,"Luxurious, brand new & spacious 5* oasis-3 storeys",9904162,Lorin,,Buitenveldert - Zuidas,52.3271,4.86158,Entire home/apt,3,10,24-02-2020,0.51,1,0
10146499,Flower Market in Amsterdam,52073575,Aernoud,,Centrum-West,52.367740000000005,4.8914800000000005,Entire home/apt,1,21,27-04-2016,0.39,1,0
37360248,Black/White modern apartment,71533840,Nienke,,De Pijp - Rivierenbuurt,52.34548,4.89147,Entire home/apt,3,1,13-02-2020,0.25,1,37
27004085,Cosy renovated  house with 2 bed and badrooms!,6838978,Anneloek,,Watergraafsmeer,52.34244,4.925269999999999,Entire home/apt,2,0,,,1,25
25400397,Light and cosy appartment in Amsterdam East!,40842117,Anne,,Watergraafsmeer,52.35099,4.944719999999999,Entire home/apt,4,1,21-01-2019,0.06,1,124
19091748,GREAT HOUSEBOAT FOR RENT IN AMSTERDAM!,24160394,Nicole,,Oud-Noord,52.40286,4.90195,Entire home/apt,3,5,02-08-2018,0.14,1,272
18544524,Sunny appartment in quiet area close to centre,2524784,Kirsten,,Bos en Lommer,52.377320000000005,4.85473,Entire home/apt,10,1,11-08-2017,0.03,1,0
17324090,Nice Apartment Amsterdam,116940928,Fay,,Slotervaart,52.3598,4.84411,Entire home/apt,1,0,,,1,0
19402938,Light filled place in De Pijp,32060162,Peter,,De Pijp - Rivierenbuurt,52.3493,4.89393,Entire home/apt,2,15,04-09-2019,0.45,1,0
12351868,Clean & Trendy Apartment + Balcony,63389979,Eric,,De Baarsjes - Oud-West,52.37246,4.85455,Entire home/apt,1,6,08-06-2016,0.12,2,0
9588214,Quiet Apartment In Amsterdam West,49629152,Jannes,,Bos en Lommer,52.37794,4.85407,Entire home/apt,5,19,31-05-2018,0.37,1,0
27167653,Open & Modern apt with a Big Patio @ City Center!,4450225,Xander,,Westerpark,52.38112,4.86975,Entire home/apt,1,0,,,1,0
1224695,"Clean, light and central apt",6673713,Nynke,,De Baarsjes - Oud-West,52.37102,4.8583099999999995,Entire home/apt,2,65,20-01-2020,0.83,1,175
19772314,New build apartment in the middle of the Jordaan!,35230371,Wieger,,Centrum-West,52.37679,4.8842300000000005,Entire home/apt,4,8,03-01-2020,0.24,1,0
22695149,Cozy Loft With Canal View,167328495,Dex,,Centrum-West,52.36993,4.8947400000000005,Entire home/apt,2,14,16-02-2019,0.49,1,0
29970728,Cozy and central located Dutch home!,6420119,Luuk,,Westerpark,52.3811,4.8692,Entire home/apt,3,5,16-03-2020,0.27,1,0
27083342,Amsterdam’s long term-private studio WiFi /Parkin,51485781,Vital,,Gaasperdam - Driemond,52.30619,4.98194,Private room,30,8,03-09-2019,0.65,6,180
12558273,Lovely family home in East with garden,68073871,Karel,,Oostelijk Havengebied - Indische Buurt,52.36646,4.95217,Entire home/apt,2,5,08-08-2017,0.1,1,0
7592195,Luxurius Home.Terras.Parking.20min Centrum,31237137,Yurdagul,,Geuzenveld - Slotermeer,52.37938,4.8144800000000005,Private room,2,8,06-12-2017,0.14,2,365
19422981,"Cozy, vintage apartment, de Pijp,  Amsterdam",19246756,Evelien,,De Pijp - Rivierenbuurt,52.35327,4.89657,Entire home/apt,3,3,13-05-2018,0.08,1,0
15653120,Mrs. Vondel,101015694,Anna,,Zuid,52.35569,4.87934,Private room,3,55,31-07-2019,1.26,2,1
7566493,Romantic Houseboat on the Amstel,9323748,Mira,,Oud-Oost,52.35911,4.90572,Entire home/apt,3,31,14-02-2020,0.53,1,0
20098732,Amazing City Centre apartment next to the Jordaan,56246096,Francis,,Centrum-West,52.38062,4.88006,Entire home/apt,2,0,,,1,0
3804795,Spacious 2BDR loft near Vondelpark.,19551497,Pim,,De Baarsjes - Oud-West,52.361540000000005,4.863919999999999,Entire home/apt,5,16,05-10-2019,0.23,1,191
39117954,"Bright home with amazing view, close to centre",11271460,Miriam,,Westerpark,52.39451,4.87512,Entire home/apt,3,3,06-03-2020,0.45,1,10
11665821,Central apt. in popular Old West with backyard,33345384,Sophie,,De Baarsjes - Oud-West,52.365970000000004,4.86742,Entire home/apt,5,3,13-05-2017,0.06,1,0
1816161,Bright & spacious family apartment,9512202,Barbara,,Westerpark,52.39092,4.87752,Entire home/apt,3,6,16-09-2019,0.25,1,364
11857316,"On the waterfront, a perfect spot!",6192042,Karina,,Oud-Noord,52.38508,4.90925,Entire home/apt,1,468,09-06-2020,9.18,1,271
15599773,Beautiful splitlevel appartment at the Vondelpark,27090599,Dorien,,De Baarsjes - Oud-West,52.35672,4.85596,Entire home/apt,3,6,25-10-2019,0.16,1,0
7642756,Cosy apartment with a balcony for a couple,40103131,Haiko & Fleur,,De Baarsjes - Oud-West,52.36588,4.86346,Entire home/apt,2,34,13-08-2018,0.65,1,0
21785272,Cozy apartment near Westerpark,2889957,Joya,,Bos en Lommer,52.37723,4.85919,Entire home/apt,7,0,,,1,0
40960069,Gorgeous and stylish place for two in hip west!,319176497,Ester,,De Baarsjes - Oud-West,52.36759,4.84961,Private room,2,6,08-03-2020,1.25,1,205
33673645,180m2 Modern Houseboat in the Heart of Amsterdam,36469261,Rosalinda,,Oostelijk Havengebied - Indische Buurt,52.37317,4.94287,Entire home/apt,2,2,10-06-2019,0.14,1,0
286500,"Center,Canal View, Private Bathroom",1491565,David,,Centrum-West,52.375609999999995,4.9,Private room,3,275,06-03-2020,2.7,2,267
30768306,Contemporary family home,2150430,Gregory,,Slotervaart,52.3665,4.83752,Entire home/apt,4,19,23-09-2019,1.09,1,0
23986945,Quit room in south of Amsterdam,121346909,Henk And Caroline,,Buitenveldert - Zuidas,52.331590000000006,4.88159,Private room,2,4,06-07-2018,0.16,1,0
28123549,"Amsterdam, House with a natural caracter",9612960,Vincent,,Bos en Lommer,52.38048,4.84883,Entire home/apt,2,5,26-11-2018,0.25,1,0
12540879,Cosy apartment Amsterdam west,14693799,Marion,,Westerpark,52.38378,4.87679,Entire home/apt,3,8,27-08-2017,0.16,1,0
22028962,Beautiful big cozy Appartment in Amsterdam,129258720,Alma,,Watergraafsmeer,52.35069,4.91938,Entire home/apt,1,2,08-04-2018,0.07,1,0
6477028,Beautiful apartment in city center.,9180686,Raoul,,Centrum-Oost,52.36711,4.90931,Entire home/apt,3,22,08-09-2018,0.36,1,0
13974102,Cozy apartment with rootop,83335794,B1n2m3zxc,,Centrum-West,52.376740000000005,4.8876599999999994,Entire home/apt,2,0,,,1,0
20560877,A bright and cosy apartment nearby Vondelpark,50424735,Sophieke,,Zuid,52.35398,4.85502,Entire home/apt,2,22,20-10-2019,0.65,1,0
5432322,Fancy apartment on a great location,28178887,Tim,,De Pijp - Rivierenbuurt,52.35651,4.88852,Entire home/apt,5,10,07-10-2019,0.17,1,0
11620967,Close to centre house with garden and cat!,61498730,Tobia,,Bos en Lommer,52.378659999999996,4.85668,Entire home/apt,2,9,29-07-2019,0.19,1,0
3770244,Mini Penthouse at the Famous Amstel,18850903,Yasmine,,Watergraafsmeer,52.33948,4.92014,Entire home/apt,2,4,02-07-2018,0.06,1,0
485237,Spacious home with sunny terrace 2p,2402296,Corry,,Slotervaart,52.364020000000004,4.8303400000000005,Entire home/apt,2,45,22-10-2019,0.47,1,92
15419069,Charming apartment,98805875,Mouheddine,,Osdorp,52.35668,4.81383,Private room,3,2,09-10-2016,0.04,1,0
13013924,"Private cosy room,with balcony,next to Vondelpark",67696509,Valentina,,Zuid,52.350770000000004,4.85095,Private room,3,78,28-07-2019,1.58,1,0
32041749,Cozy ground floor apartment in Jordaan,184304389,Juan,,Centrum-West,52.37502,4.8773,Entire home/apt,2,1,25-03-2019,0.07,1,0
16655842,Beautiful light and cosy apt. in A'dam West,110111688,Petra,,De Baarsjes - Oud-West,52.36907,4.85162,Entire home/apt,2,36,11-05-2020,0.89,1,0
13314493,"Studio Mokum, Plantage-Weesperbuurt",75257064,Els,,Centrum-Oost,52.36437,4.90745,Private room,3,193,23-02-2020,3.97,1,164
29627916,Stylish two floor apartment in 'De Pijp',35093126,Tugba,,De Pijp - Rivierenbuurt,52.353429999999996,4.8932,Entire home/apt,2,1,28-01-2019,0.06,1,87
3381723,Spacious studio apartment ,14043054,Menno,,De Pijp - Rivierenbuurt,52.35507,4.89233,Entire home/apt,5,26,15-07-2019,0.36,1,334
21547191,"Museum District, only 5 min from city center",48928662,Corinne,,Zuid,52.35604,4.86808,Entire home/apt,1,26,02-02-2020,0.84,1,0
26931465,Fully equiped appartment with great terras!,4658633,Stephanie,,De Baarsjes - Oud-West,52.367779999999996,4.86445,Entire home/apt,2,19,01-01-2020,0.85,1,4
5844780,Great Studio Apartment Jordaan Area,30344404,Frank,,Centrum-West,52.36804,4.87905,Entire home/apt,5,42,31-05-2017,0.67,1,0
